Sex,Length,Diameter,Height,Whole_weight,Shucked_weight,Viscera_weight,Shell_weight,Class,identifier,cluster,risk
1,0.5675675675675675,0.565826330532213,0.1091445427728613,0.1890089132872911,0.14929388029589774,0.16940969936361636,0.16259757515362894,4,4034,69,0.3333333333333333
1,0.6103603603603603,0.5798319327731093,0.11799410029498524,0.289652322767251,0.2206904281551221,0.25718674566600824,0.23883075901013126,1,3029,247,0.3333333333333333
1,0.5337837837837838,0.5126050420168067,0.11061946902654862,0.17590461011746647,0.123514906971531,0.13649330700021936,0.16973924597242981,6,533,334,0.3333333333333333
2,0.7072072072072073,0.6778711484593839,0.1327433628318584,0.3412431379493536,0.3239184039453037,0.227342549923195,0.2737086862647401,4,1390,103,0.3333333333333333
2,0.5788288288288288,0.5714285714285715,0.1253687315634218,0.2260787438758042,0.16442501681237387,0.1599736668861092,0.20727453911310412,8,2490,370,0.3333333333333333
2,0.5788288288288288,0.5546218487394958,0.10029498525073743,0.17596363851012334,0.14806097287603673,0.13539609392143948,0.15612024580634443,4,3092,16,0.3333333333333333
1,0.5247747747747747,0.5126050420168068,0.10471976401179939,0.1895991972138598,0.16106254203093473,0.1476848804037744,0.14681946520511543,1,1093,252,0.3333333333333333
1,0.5675675675675675,0.5518207282913167,0.10619469026548671,0.1900123959624579,0.13920645595158032,0.1525126179504059,0.1851851851851852,2,4072,104,0.3333333333333333
2,0.8265765765765766,0.8011204481792716,0.1814159292035398,0.5935304881648072,0.486662183366958,0.5475093263111696,0.44726789569838904,9,451,371,0.3333333333333333
1,0.5405405405405405,0.5294117647058824,0.10324483775811207,0.23316215099462836,0.2177762833445415,0.18125960061443927,0.17090184354758342,5,1359,253,0.3333333333333333
1,0.5788288288288288,0.5714285714285715,0.1253687315634218,0.2260787438758042,0.16442501681237387,0.1599736668861092,0.20727453911310412,9,3915,370,0.3333333333333333
2,0.47072072072072063,0.45098039215686275,0.09882005899705014,0.11982763709344195,0.08574310692669801,0.08382707921878423,0.11410064773293473,9,2417,349,0.3333333333333333
2,0.37387387387387383,0.37815126050420167,0.07669616519174037,0.075969541349389,0.052454606590450537,0.0653938994952819,0.0749045009134695,5,323,197,0.3333333333333333
0,0.5540540540540541,0.5630252100840336,0.12241887905604716,0.30623930110383096,0.2772920869760143,0.2122010094360324,0.2114266733100814,5,889,254,0.3333333333333333
0,0.6891891891891891,0.6862745098039217,0.13864306784660763,0.3253054719319992,0.24960771127549874,0.31073074391046734,0.25427669822288657,3,3572,25,0.3333333333333333
1,0.48423423423423423,0.47338935574229696,0.08849557522123892,0.1360014166814237,0.10715086303519383,0.12244897959183669,0.11426673310081385,3,631,105,0.3333333333333333
2,0.695945945945946,0.6834733893557422,0.14011799410029493,0.3097219762705861,0.2509527011880744,0.2547728768926925,0.2615844544095665,3,1658,106,0.3333333333333333
2,0.7184684684684686,0.7114845938375352,0.14896755162241887,0.3809692462074257,0.3121497422102667,0.2754004827737546,0.3250290649393789,7,3058,427,0.3333333333333333
0,0.8153153153153155,0.8179271708683474,0.16814159292035394,0.6115341479251519,0.4886796682358215,0.4772876892692561,0.45291479820627806,7,2540,428,0.3333333333333333
2,0.6914414414414415,0.6918767507002802,0.14159292035398222,0.5048108140015347,0.5228648285137861,0.35198595567259156,0.3281846869290816,4,2676,107,0.3333333333333333
0,0.6666666666666666,0.6862745098039217,0.12241887905604716,0.346437636503158,0.3035193902712396,0.26640333552775947,0.2776947350938383,2,2894,98,0.3333333333333333
2,0.5923423423423423,0.5630252100840337,0.12831858407079644,0.22483914763001,0.1683479040573862,0.2310730743910467,0.17239661185849522,4,685,68,0.3333333333333333
1,0.6193693693693695,0.6190476190476191,0.11504424778761062,0.24136709757393304,0.19311813494732114,0.1775290761465876,0.21192492941371863,2,51,108,0.3333333333333333
0,0.376126126126126,0.35854341736694684,0.08259587020648963,0.0730181217165456,0.0550325039228872,0.049813473776607366,0.0700880252449759,2,680,109,0.3333333333333333
2,0.37837837837837834,0.35854341736694684,0.0781710914454277,0.07272297975326131,0.05133378166330413,0.0732938336624972,0.0649393788407241,3,768,86,0.3333333333333333
0,0.7905405405405405,0.7507002801120449,0.15486725663716813,0.5742282037660114,0.5474108944182918,0.4298880842659643,0.3858163095831258,4,1981,110,0.3333333333333333
1,0.43693693693693697,0.4341736694677871,0.09292035398230082,0.16852606103535797,0.12654113427482624,0.10555189817862624,0.08486962298621487,0,2206,255,0.3333333333333333
2,0.686936936936937,0.6582633053221288,0.1445427728613569,0.47098754500914936,0.4444070836135395,0.36646916831248616,0.33765155289818977,3,1146,111,0.3333333333333333
1,0.48648648648648646,0.4789915966386555,0.0973451327433628,0.17336638923322112,0.14637973548531716,0.13583497915295148,0.14964291645905994,1,3881,256,0.3333333333333333
2,0.6463963963963965,0.6330532212885154,0.140117994100295,0.30027743344548724,0.2951132033176418,0.22405091068685534,0.2149144660355423,3,2989,112,0.3333333333333333
2,0.5585585585585585,0.5574229691876752,0.11356932153392325,0.21073136178501853,0.16565792423223488,0.16458196181698478,0.16791230692575979,8,1,372,0.3333333333333333
0,0.6756756756756758,0.6694677871148459,0.16519174041297932,0.35883359896110023,0.23178659493387133,0.2885670397191134,0.34562365055638605,6,90,330,0.3333333333333333
2,0.6599099099099099,0.6694677871148459,0.14896755162241887,0.30978100466324293,0.23884779197489348,0.2532367785824006,0.2768643082544428,2,1633,61,0.3333333333333333
1,0.48648648648648646,0.4789915966386555,0.0973451327433628,0.17336638923322112,0.14637973548531716,0.13583497915295148,0.14964291645905994,0,1068,256,0.3333333333333333
2,0.695945945945946,0.6834733893557422,0.14011799410029493,0.3097219762705861,0.2509527011880744,0.2547728768926925,0.2615844544095665,2,3776,106,0.3333333333333333
2,0.5495495495495495,0.5378151260504203,0.11504424778761058,0.18068590992267275,0.1406635283568706,0.15097651964011408,0.16459059956817806,3,9,81,0.3333333333333333
2,0.5337837837837838,0.535014005602241,0.11504424778761058,0.19892568325364499,0.16072629455279078,0.1882817643186306,0.16957316060455072,2,398,6,0.3333333333333333
0,0.6576576576576576,0.6470588235294118,0.14896755162241884,0.4135529189540168,0.35182694463124853,0.35110818520956766,0.29380501577810997,4,3560,54,0.3333333333333333
0,0.6779279279279279,0.6834733893557422,0.13716814159292032,0.3499793400625701,0.245796906523201,0.3151195962255869,0.3212091014781598,3,1491,113,0.3333333333333333
1,0.41891891891891886,0.42296918767507,0.10176991150442473,0.10524762410719553,0.06870656803407303,0.08602150537634402,0.1033050988207939,2,2324,114,0.3333333333333333
0,0.5945945945945946,0.5574229691876752,0.10766961651917405,0.2594888141195915,0.22988119255772244,0.21439543559359223,0.19216077063610695,1,3607,248,0.3333333333333333
0,0.7207207207207208,0.7450980392156863,0.14749262536873153,0.42819196033292006,0.346110737502802,0.3482554312047399,0.34645407739578143,4,1511,115,0.3333333333333333
1,0.5270270270270269,0.5014005602240896,0.10766961651917402,0.2006375066406941,0.17832324590898896,0.1505376344086021,0.16126889221059623,0,1225,257,0.3333333333333333
1,0.5135135135135135,0.4901960784313726,0.0958702064896755,0.16486630069063213,0.1318090114324142,0.11827956989247305,0.14831423351602727,0,1436,231,0.3333333333333333
2,0.740990990990991,0.7366946778711485,0.15781710914454272,0.43108435157310665,0.3706568034073077,0.4193548387096773,0.29413718651386817,4,4147,116,0.3333333333333333
2,0.36486486486486486,0.35014005602240905,0.08112094395280234,0.08854258898530189,0.07027572293207797,0.06539389949528195,0.08486962298621487,1,2171,214,0.3333333333333333
0,0.7657657657657658,0.7759103641456583,0.1622418879056047,0.50734903488578,0.46828065456175744,0.3934606100504718,0.36704866301278866,3,4101,1,0.3333333333333333
0,0.6013513513513513,0.57703081232493,0.11356932153392325,0.23906499026031514,0.1947993723380407,0.2179065174456879,0.1861816973924597,3,2187,90,0.3333333333333333
0,0.5855855855855856,0.5602240896358543,0.11799410029498524,0.24650256773508059,0.18090114324142562,0.17643186306780775,0.2360073077561867,6,623,373,0.3333333333333333
0,0.6711711711711711,0.6470588235294118,0.12389380530973448,0.2758396788855439,0.2302174400358664,0.24336186087338155,0.20843713668825778,3,1908,33,0.3333333333333333
2,0.29279279279279274,0.2829131652661065,0.061946902654867235,0.040257363791983906,0.028356870656803368,0.0375246872942725,0.036704866301278796,5,2418,185,0.3333333333333333
0,0.581081081081081,0.6302521008403362,0.13126843657817108,0.2794994392302697,0.2149742210266756,0.2635505815229317,0.21807008802524497,5,3080,258,0.3333333333333333
1,0.6283783783783784,0.6162464985994398,0.13126843657817103,0.2654506817779351,0.2177762833445415,0.21022602589422856,0.23218734429496765,3,3033,117,0.3333333333333333
2,0.5225225225225225,0.5042016806722689,0.12241887905604716,0.20447435216339058,0.12396323694238957,0.14658766732499443,0.1929911974755024,6,704,374,0.3333333333333333
1,0.7297297297297298,0.7058823529411765,0.13569321533923304,0.3955492591936722,0.37693342299932747,0.31643625192012287,0.2768643082544428,4,1355,8,0.3333333333333333
0,0.7815315315315315,0.8179271708683474,0.16371681415929204,0.48869606280620975,0.3969961891952476,0.4169409699363616,0.38548413884736754,9,583,365,0.3333333333333333
0,0.376126126126126,0.35854341736694684,0.08259587020648963,0.0730181217165456,0.0550325039228872,0.049813473776607366,0.0700880252449759,4,708,109,0.3333333333333333
2,0.7837837837837839,0.7703081232492998,0.15486725663716808,0.48574464317336635,0.3813046402151983,0.37480798771121343,0.4658694569008471,8,3236,375,0.3333333333333333
2,0.6981981981981983,0.6974789915966387,0.14896755162241884,0.34690986364441284,0.2794216543375924,0.3313583497915295,0.3195482477993689,3,2925,118,0.3333333333333333
2,0.6734234234234234,0.6470588235294118,0.14749262536873153,0.33758337760462775,0.22797579018157357,0.27649769585253453,0.3024414549078227,9,3194,376,0.3333333333333333
0,0.7027027027027027,0.7086834733893558,0.12831858407079644,0.365208665368042,0.3299708585518941,0.2745227123107307,0.2720478325859492,4,869,119,0.3333333333333333
1,0.6328828828828829,0.5742296918767509,0.11799410029498521,0.2452629714892863,0.17126204886796678,0.20847048496818077,0.21009799036704865,2,1878,120,0.3333333333333333
0,0.6486486486486486,0.6414565826330533,0.1533923303834808,0.3583613718198453,0.27572293207800935,0.2993197278911564,0.30576316226540445,6,23,366,0.3333333333333333
1,0.46621621621621623,0.4425770308123249,0.10176991150442477,0.14379316451213028,0.11398789509078676,0.10379635725257841,0.13569174555721641,0,1067,259,0.3333333333333333
1,0.48423423423423423,0.4621848739495799,0.10619469026548674,0.16964760049583846,0.1388702084734364,0.15448760149220975,0.13951170901843546,1,210,260,0.3333333333333333
0,0.6599099099099098,0.6666666666666666,0.1445427728613569,0.3418924502685791,0.23761488455503246,0.2236120254553434,0.3290151137684771,8,2224,377,0.3333333333333333
1,0.39639639639639634,0.380952380952381,0.09292035398230082,0.07821262027035,0.05962788612418737,0.0638578011849901,0.07324364723467859,2,3358,12,0.3333333333333333
1,0.3896396396396396,0.37254901960784315,0.08259587020648963,0.10819904374003893,0.0842860345214077,0.09150757077024353,0.09699385484138846,1,4151,219,0.3333333333333333
0,0.48198198198198194,0.4705882352941177,0.1091445427728613,0.13759518328315912,0.09022640663528349,0.1016019310950186,0.1395117090184355,2,3869,95,0.3333333333333333
1,0.4166666666666667,0.4173669467787115,0.09292035398230086,0.14090077327194375,0.12205783456624074,0.10994075049374581,0.11692409898687924,0,2194,261,0.3333333333333333
1,0.5022522522522522,0.47899159663865554,0.0958702064896755,0.16728646478956374,0.14570724052902934,0.13956550362080308,0.13469523334994188,1,46,262,0.3333333333333333
2,0.31981981981981983,0.31092436974789917,0.0707964601769911,0.06918127619384919,0.05447209145931403,0.0526662277814351,0.064773293472845,1,569,211,0.3333333333333333
1,0.6193693693693695,0.6190476190476191,0.11504424778761062,0.24136709757393304,0.19311813494732114,0.1775290761465876,0.21192492941371863,4,1315,108,0.3333333333333333
0,0.5585585585585585,0.5574229691876752,0.11356932153392325,0.21073136178501853,0.16565792423223488,0.16458196181698478,0.16791230692575979,6,728,372,0.3333333333333333
2,0.686936936936937,0.6582633053221288,0.1445427728613569,0.47098754500914936,0.4444070836135395,0.36646916831248616,0.33765155289818977,4,3985,111,0.3333333333333333
0,0.653153153153153,0.6442577030812325,0.1283185840707964,0.2885307833067705,0.2361578121497421,0.2653061224489795,0.22587610031556218,4,141,121,0.3333333333333333
2,0.7545045045045043,0.7338935574229692,0.1592920353982301,0.5147275839678884,0.47881640887693333,0.3708580206276058,0.39943530974921115,4,1754,122,0.3333333333333333
2,0.5990990990990991,0.5910364145658265,0.12241887905604716,0.3047635912874092,0.19300605245460653,0.2067149440421329,0.3041023085866135,6,811,329,0.3333333333333333
0,0.6666666666666666,0.6526610644257703,0.14011799410029493,0.3313263679829998,0.2669804976462676,0.32301953039280223,0.258761003155622,3,3509,123,0.3333333333333333
1,0.5247747747747747,0.5154061624649859,0.10471976401179937,0.16693229443362254,0.131248598968841,0.12201009436032474,0.15379505065603719,5,3037,233,0.3333333333333333
0,0.5112612612612613,0.5098039215686275,0.10324483775811207,0.1978631721858213,0.1645370993050885,0.1485626508667983,0.17920611194153793,1,3836,263,0.3333333333333333
2,0.6486486486486487,0.5910364145658263,0.12094395280235987,0.2629714892863467,0.23032952252858097,0.21000658327847263,0.20876930742401598,2,4080,124,0.3333333333333333
1,0.5945945945945946,0.5910364145658265,0.11356932153392323,0.22525234637860805,0.1834790405738623,0.16853192890059243,0.2061119415379505,2,1118,40,0.3333333333333333
1,0.481981981981982,0.4537815126050421,0.09292035398230086,0.1658697833657989,0.13192109392512885,0.140882159315339,0.14382992858329183,0,817,264,0.3333333333333333
1,0.509009009009009,0.48739495798319327,0.0973451327433628,0.17100525352694643,0.1179107823357991,0.12925170068027206,0.15329679455239995,1,2114,265,0.3333333333333333
2,0.4031531531531531,0.3865546218487395,0.0766961651917404,0.0794522165161442,0.06489576328177533,0.0583717357910906,0.0669324032552732,4,2392,78,0.3333333333333333
1,0.6328828828828831,0.6274509803921569,0.12684365781710913,0.24992621450917887,0.21049092131809002,0.19245117401799425,0.22255439295798043,3,1872,125,0.3333333333333333
1,0.6531531531531533,0.6526610644257703,0.12241887905604716,0.2834543415382799,0.265635507733692,0.21746763221417595,0.2145822952997841,4,1795,91,0.3333333333333333
1,0.5608108108108109,0.5210084033613446,0.10914454277286134,0.18889085650197743,0.16823582156467154,0.12793504498573618,0.15628633117422355,3,1276,11,0.3333333333333333
0,0.5653153153153153,0.5434173669467787,0.11061946902654866,0.25706865002065993,0.20511096166778742,0.24380074610489352,0.18917123401428335,5,3076,266,0.3333333333333333
1,0.5698198198198198,0.5490196078431373,0.10619469026548671,0.20772091375951832,0.18090114324142567,0.15558481457098966,0.16774622155788077,2,2300,7,0.3333333333333333
1,0.5202702702702703,0.5014005602240896,0.10029498525073743,0.18381441473348678,0.15870880968392734,0.1496598639455782,0.14731772130875267,1,4030,267,0.3333333333333333
2,0.6193693693693693,0.6134453781512605,0.13126843657817108,0.29856561005843807,0.2759470970634386,0.22624533684441514,0.21408403919614682,3,1893,126,0.3333333333333333
1,0.4189189189189189,0.41456582633053224,0.07669616519174037,0.10276843161560704,0.08585518941941263,0.08624094799210003,0.08420528151469853,3,2285,127,0.3333333333333333
1,0.5585585585585585,0.57703081232493,0.12241887905604716,0.24130806918127612,0.18011656579242322,0.18608733816107081,0.2360073077561867,8,2330,378,0.3333333333333333
2,0.4121621621621621,0.39775910364145667,0.08554572271386425,0.1478070952127973,0.11611746245236491,0.13385999561114764,0.11509715994020926,0,3319,268,0.3333333333333333
0,0.5608108108108109,0.546218487394958,0.13569321533923298,0.2172835133699309,0.1513113651647612,0.16480140443274074,0.21840225876100314,6,617,379,0.3333333333333333
1,0.5270270270270271,0.504201680672269,0.10324483775811207,0.2134466678472345,0.17182246133154,0.1928900592495062,0.13187178209599734,1,2824,269,0.3333333333333333
1,0.4234234234234234,0.4005602240896358,0.08554572271386429,0.09444542825098869,0.07767316745124407,0.0820715382927364,0.08021923268560037,2,1440,128,0.3333333333333333
2,0.6666666666666666,0.6414565826330532,0.1238938053097345,0.24951301576058083,0.19995516700291413,0.17928461707263546,0.23484471018103306,4,3044,94,0.3333333333333333
2,0.7815315315315315,0.7759103641456583,0.15634218289085544,0.5197449973437224,0.44530374355525665,0.4143076585472898,0.39212755356253126,7,357,429,0.3333333333333333
1,0.5112612612612613,0.46498599439775906,0.10471976401179937,0.19308187238061505,0.166554584173952,0.14549045424621457,0.15794718485301443,3,3536,129,0.3333333333333333
0,0.7274774774774775,0.7226890756302522,0.15339233038348085,0.473407709108081,0.3888141672270791,0.3651525126179503,0.3293472845042352,0,861,186,0.3333333333333333
0,0.518018018018018,0.5098039215686274,0.09439528023598813,0.1517029691281506,0.1255323918403945,0.1136712749615975,0.1225710014947683,4,3910,77,0.3333333333333333
0,0.5225225225225225,0.5378151260504201,0.10766961651917402,0.20943273714656743,0.16431293431965924,0.16853192890059243,0.1813652217239661,5,4136,270,0.3333333333333333
2,0.7792792792792794,0.7338935574229691,0.16371681415929198,0.5986069299332979,0.5342972427706792,0.44656572306341885,0.45158611526324544,4,1209,130,0.3333333333333333
2,0.5315315315315315,0.5266106442577031,0.11356932153392325,0.20707160144029277,0.1571396547859224,0.16940969936361636,0.186679953496097,6,3924,380,0.3333333333333333
2,0.6666666666666666,0.6442577030812325,0.13716814159292032,0.3522814473761879,0.285137861466039,0.35878867676102705,0.24630460056469028,4,2917,131,0.3333333333333333
1,0.6756756756756758,0.6750700280112044,0.12241887905604716,0.2836904551089074,0.23044160502129563,0.20605661619486496,0.25610363726955654,3,1685,132,0.3333333333333333
0,0.686936936936937,0.6694677871148459,0.135693215339233,0.41473348680715416,0.41784353284017034,0.30173359666447214,0.2688922105962464,4,1036,133,0.3333333333333333
0,0.5225225225225225,0.5042016806722689,0.12241887905604716,0.20447435216339058,0.12396323694238957,0.14658766732499443,0.1929911974755024,9,673,374,0.3333333333333333
0,0.6756756756756755,0.6610644257703082,0.14306784660766958,0.35245853255415854,0.29163864604348794,0.30568356374807987,0.2718817472180701,4,3699,134,0.3333333333333333
0,0.5202702702702702,0.5182072829131653,0.11799410029498524,0.1891269700726049,0.14200851826944627,0.15865701119157335,0.16143497757847533,2,136,135,0.3333333333333333
2,0.4099099099099099,0.4033613445378152,0.0884955752212389,0.1388347795289534,0.1164537099305088,0.10533245556287023,0.10928417206444115,1,618,249,0.3333333333333333
1,0.6013513513513513,0.5658263305322129,0.13864306784660763,0.2738327135352104,0.19804976462676524,0.2378757954794821,0.2639096495598738,3,1778,136,0.3333333333333333
2,0.5855855855855856,0.5602240896358543,0.11799410029498524,0.24650256773508059,0.18090114324142562,0.17643186306780775,0.2360073077561867,9,3866,373,0.3333333333333333
0,0.3896396396396396,0.37254901960784315,0.08259587020648963,0.10819904374003893,0.0842860345214077,0.09150757077024353,0.09699385484138846,5,3094,219,0.3333333333333333
1,0.4954954954954955,0.49859943977591037,0.10471976401179937,0.19892568325364493,0.1655458417395202,0.151415404871626,0.17721308752698886,0,2196,271,0.3333333333333333
1,0.6463963963963965,0.627450980392157,0.11946902654867253,0.2812112626173189,0.24893521631921092,0.22975641869651084,0.2099319049991696,0,1447,194,0.3333333333333333
0,0.7567567567567569,0.773109243697479,0.14749262536873153,0.49076205654920013,0.42154225509975335,0.37546631555848137,0.37884072413220404,8,259,340,0.3333333333333333
0,0.7072072072072072,0.6974789915966388,0.13864306784660765,0.41815713358125256,0.35720690428155116,0.3234584156243142,0.3364889553230361,4,1047,137,0.3333333333333333
0,0.5495495495495496,0.5070028011204482,0.09587020648967547,0.17094622513428956,0.13898229096615103,0.17182356813693214,0.12722139179538283,7,3386,430,0.3333333333333333
0,0.563063063063063,0.5322128851540616,0.10914454277286133,0.2886488400920842,0.3380407980273481,0.22405091068685531,0.22155788075070582,5,4058,272,0.3333333333333333
2,0.7207207207207208,0.7170868347338937,0.1622418879056047,0.41750782126202696,0.36269894642456846,0.37173579109062976,0.2984554060787245,3,4175,66,0.3333333333333333
0,0.7545045045045043,0.7338935574229692,0.1592920353982301,0.5147275839678884,0.47881640887693333,0.3708580206276058,0.39943530974921115,3,2542,122,0.3333333333333333
2,0.7252252252252253,0.6918767507002802,0.1342182890855457,0.404108376128918,0.3354629006949114,0.37480798771121354,0.29247633283507724,2,3420,51,0.3333333333333333
1,0.518018018018018,0.5098039215686274,0.09439528023598813,0.1517029691281506,0.1255323918403945,0.1136712749615975,0.1225710014947683,3,2056,77,0.3333333333333333
0,0.6936936936936936,0.6778711484593839,0.12831858407079644,0.37878519567912167,0.2751625196144362,0.3326750054860654,0.3114100647732935,7,767,431,0.3333333333333333
2,0.7094594594594595,0.6722689075630252,0.13421828908554567,0.37890325246443535,0.3372562205783456,0.3263111696291419,0.2743730277362565,4,3078,138,0.3333333333333333
0,0.5743243243243243,0.57703081232493,0.13569321533923304,0.24963107254589453,0.1704774714189643,0.19091507570770236,0.24929413718651391,8,215,346,0.3333333333333333
1,0.44369369369369366,0.43697478991596644,0.09292035398230086,0.14361607933415968,0.10244339834117906,0.1125740618828176,0.14449427005480817,1,2299,221,0.3333333333333333
2,0.6328828828828829,0.5910364145658263,0.1165191740412979,0.277138303523995,0.19726518717776276,0.2343647136273864,0.2542766982228866,6,737,381,0.3333333333333333
0,0.6846846846846847,0.7226890756302522,0.15486725663716813,0.3972020541880643,0.2906299036090562,0.35725257845073505,0.3336655040690915,6,3813,382,0.3333333333333333
1,0.7680180180180182,0.7450980392156863,0.15191740412979346,0.4911162269051414,0.4416050212956735,0.41211323238973,0.3499418701212424,7,1700,432,0.3333333333333333
0,0.8490990990990991,0.84593837535014,0.15929203539823006,0.5056372114987309,0.4199731002017484,0.4614878209348255,0.4658694569008472,6,2085,383,0.3333333333333333
0,0.6193693693693695,0.6414565826330532,0.1342182890855457,0.3100171182338704,0.25184936112979145,0.2506034671933289,0.27088523501079553,4,1635,139,0.3333333333333333
1,0.5202702702702703,0.49299719887955185,0.0973451327433628,0.1923735316687326,0.1731674512441156,0.14878209348255425,0.1597741238996844,1,1090,273,0.3333333333333333
1,0.6373873873873874,0.6498599439775911,0.12536873156342176,0.28044389351277965,0.2431069266980497,0.20013166556945358,0.24613851519681118,2,1308,34,0.3333333333333333
2,0.4774774774774775,0.4481792717086835,0.09882005899705014,0.14337996576353226,0.08876933422999324,0.12683783190695627,0.14532469689420363,5,776,225,0.3333333333333333
0,0.5540540540540541,0.5182072829131653,0.10471976401179939,0.1614426539165338,0.1308002689979825,0.1342988808426596,0.14150473343298453,4,54,19,0.3333333333333333
2,0.7409909909909911,0.73109243697479,0.14011799410029496,0.4038132341656337,0.35149069715310466,0.31336405529953915,0.31904999169573167,3,2682,15,0.3333333333333333
2,0.7207207207207208,0.689075630252101,0.1342182890855457,0.3535800720146389,0.29757901815736376,0.3100724160631994,0.27586779604716827,4,2683,79,0.3333333333333333
1,0.4752252252252252,0.4789915966386555,0.09292035398230082,0.17980048403281979,0.14077561084958523,0.14987930656133416,0.1699053313403089,0,3085,274,0.3333333333333333
2,0.8265765765765766,0.8011204481792716,0.1814159292035398,0.5935304881648072,0.486662183366958,0.5475093263111696,0.44726789569838904,6,1190,371,0.3333333333333333
0,0.4459459459459459,0.43137254901960786,0.09144542772861353,0.12903606634791331,0.1058058731226182,0.1101601931095018,0.10181033050988207,5,474,217,0.3333333333333333
0,0.7274774774774775,0.6862745098039217,0.14159292035398227,0.37571571926096453,0.3124859896884106,0.3594470046082949,0.27254608868958646,2,2078,84,0.3333333333333333
0,0.5405405405405405,0.5238095238095238,0.11799410029498521,0.21958562068354878,0.1764178435328401,0.15339038841342986,0.1961468194652051,5,581,275,0.3333333333333333
2,0.5585585585585585,0.535014005602241,0.12094395280235987,0.2071306298329496,0.15019054023761486,0.184331797235023,0.17588440458395618,9,3948,341,0.3333333333333333
0,0.7027027027027026,0.7226890756302522,0.1533923303834808,0.4260669381972728,0.3416274377942165,0.34803598858898394,0.3499418701212424,3,3128,49,0.3333333333333333
2,0.8536036036036037,0.8711484593837535,0.19174041297935104,0.7836609409125791,0.7700067249495629,0.4944042132982225,0.5909317389138019,9,883,328,0.3333333333333333
2,0.6486486486486487,0.6750700280112044,0.13864306784660765,0.3656808925092969,0.27538668459986543,0.2767171384682905,0.30327188174721803,7,722,433,0.3333333333333333
1,0.5743243243243243,0.57703081232493,0.10324483775811207,0.23953721740157016,0.21777628334454155,0.14702655255650643,0.19963461219066603,2,2741,140,0.3333333333333333
2,0.5315315315315315,0.5266106442577031,0.11356932153392325,0.20707160144029277,0.1571396547859224,0.16940969936361636,0.186679953496097,8,284,380,0.3333333333333333
2,0.7342342342342342,0.6946778711484592,0.12831858407079644,0.35352104362198217,0.3310916834790405,0.25740618828176426,0.2639096495598738,2,1168,30,0.3333333333333333
2,0.7027027027027027,0.7086834733893558,0.12831858407079644,0.365208665368042,0.3299708585518941,0.2745227123107307,0.2720478325859492,3,3423,119,0.3333333333333333
2,0.7117117117117117,0.6946778711484595,0.13569321533923298,0.3884658520748479,0.3380407980273481,0.2881281544876015,0.2991197475502409,9,432,369,0.3333333333333333
2,0.6328828828828829,0.5742296918767509,0.11799410029498521,0.2452629714892863,0.17126204886796678,0.20847048496818077,0.21009799036704865,4,216,120,0.3333333333333333
1,0.5022522522522522,0.4957983193277311,0.08997050147492623,0.1845227554453692,0.15355301501905397,0.1419793723941189,0.15030725793057634,1,3410,276,0.3333333333333333
2,0.6509009009009009,0.6442577030812324,0.13274336283185836,0.3600731952068945,0.342412015243219,0.2995391705069124,0.22421524663677136,4,1662,141,0.3333333333333333
2,0.6328828828828829,0.638655462184874,0.12241887905604716,0.2544714007437577,0.20051557946648726,0.20495940311608507,0.21657531971433316,3,97,142,0.3333333333333333
0,0.8130630630630632,0.8319327731092437,0.1799410029498525,0.5794227023198159,0.4289396996189195,0.4320825104235242,0.48513535957482157,6,2957,384,0.3333333333333333
1,0.6666666666666666,0.638655462184874,0.1342182890855457,0.2779647010211912,0.24490024658148393,0.21110379635725254,0.22238830759010134,3,1639,143,0.3333333333333333
2,0.7860360360360361,0.7535014005602241,0.15929203539823006,0.46715069948645294,0.3653889262497197,0.46148782093482543,0.393622321873443,7,3192,434,0.3333333333333333
2,0.7229729729729731,0.7058823529411765,0.14601769911504422,0.39070893099580895,0.3264963012777404,0.30019749835418036,0.3024414549078227,7,191,435,0.3333333333333333
1,0.27027027027027023,0.257703081232493,0.05752212389380527,0.0427955846762292,0.03227975790181566,0.0351108185209567,0.03604052482976244,5,2197,189,0.3333333333333333
0,0.6734234234234234,0.6610644257703081,0.11799410029498521,0.29313499793400627,0.26036763057610396,0.2284397630019749,0.23667164922770303,3,2072,39,0.3333333333333333
1,0.4977477477477477,0.504201680672269,0.10324483775811204,0.15388701965645474,0.1258686393185384,0.12574061882817636,0.13469523334994185,0,924,196,0.3333333333333333
1,0.536036036036036,0.5406162464985994,0.12094395280235982,0.21828699604509763,0.17148621385339605,0.1768707482993197,0.19697724630460056,3,2001,144,0.3333333333333333
1,0.4684684684684684,0.4341736694677871,0.08702064896755159,0.15270645180331732,0.11970410221923329,0.13693219223173134,0.12340142833416372,1,1997,251,0.3333333333333333
1,0.6283783783783784,0.6162464985994398,0.13126843657817103,0.2654506817779351,0.2177762833445415,0.21022602589422856,0.23218734429496765,2,1615,117,0.3333333333333333
1,0.5202702702702702,0.5182072829131653,0.11799410029498524,0.1891269700726049,0.14200851826944627,0.15865701119157335,0.16143497757847533,3,3229,135,0.3333333333333333
0,0.3986486486486485,0.3865546218487395,0.08997050147492619,0.09043149755032166,0.07139654785922438,0.0732938336624972,0.07905663511044676,3,2450,28,0.3333333333333333
2,0.4369369369369369,0.411764705882353,0.08702064896755157,0.14131397202054183,0.1206007621609504,0.10401579986833433,0.11526324530808836,5,3102,250,0.3333333333333333
